Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,med_household_income,total_pop,race_white,race_black,race_native,race_asian,race_pi,other_race,mixed_race,workers_over16,commute_car,drive_alone,commute_carpool,public_transport,commute_motorcyle,commute_bicycle,commute_walk,commute_other,commute_wfh,avg_commute_min,pop_density,area_land
06037402502,14000US06037402502,Census Tract 4025.02,"Census Tract 4025.02, Los Angeles County, California",ca,140,00,ACSSF,0004979,06,037,402502,44103,7086,4280,289,70,814,0,1548,85,2721,2495,2021,474,46,7,0,31,22,120,28,12445.43,0.569365572
06037402600,14000US06037402600,Census Tract 4026,"Census Tract 4026, Los Angeles County, California",ca,140,00,ACSSF,0004980,06,037,402600,46750,7324,4164,228,337,516,0,1803,276,3351,3119,2549,570,21,12,63,38,22,76,27,8312.491,0.881083619
06037402702,14000US06037402702,Census Tract 4027.02,"Census Tract 4027.02, Los Angeles County, California",ca,140,00,ACSSF,0004981,06,037,402702,31340,6779,3512,735,334,63,0,1934,201,2416,2143,1704,439,158,0,0,42,22,51,29,11701.2,0.579342066
06037402703,14000US06037402703,Census Tract 4027.03,"Census Tract 4027.03, Los Angeles County, California",ca,140,00,ACSSF,0004982,06,037,402703,70875,4686,1904,788,20,353,8,1557,56,2317,2056,1815,241,89,6,39,15,0,112,31,11275.15,0.415604242
06037402705,14000US06037402705,Census Tract 4027.05,"Census Tract 4027.05, Los Angeles County, California",ca,140,00,ACSSF,0004983,06,037,402705,75833,3282,1571,153,14,214,0,1174,156,1517,1432,1192,240,43,0,0,7,10,25,32,9821.227,0.334174135
06037402706,14000US06037402706,Census Tract 4027.06,"Census Tract 4027.06, Los Angeles County, California",ca,140,00,ACSSF,0004984,06,037,402706,66339,3973,2337,403,72,315,0,663,183,1844,1629,1332,297,46,11,0,41,12,105,31,9582.168,0.414624315
06037402801,14000US06037402801,Census Tract 4028.01,"Census Tract 4028.01, Los Angeles County, California",ca,140,00,ACSSF,0004985,06,037,402801,34936,4921,2350,24,565,163,0,1711,108,2058,1780,1148,632,115,0,36,26,0,101,29,7064.025,0.696628324
06037402803,14000US06037402803,Census Tract 4028.03,"Census Tract 4028.03, Los Angeles County, California",ca,140,00,ACSSF,0004986,06,037,402803,48810,3162,1569,50,6,292,0,1058,187,1403,1265,1012,253,54,0,0,19,0,65,29,12993.46,0.243353251
06037402804,14000US06037402804,Census Tract 4028.04,"Census Tract 4028.04, Los Angeles County, California",ca,140,00,ACSSF,0004987,06,037,402804,48056,4143,1733,78,239,487,7,1561,38,1795,1619,1384,235,38,0,17,56,10,55,35,8184.461,0.506203118
06037402902,14000US06037402902,Census Tract 4029.02,"Census Tract 4029.02, Los Angeles County, California",ca,140,00,ACSSF,0004988,06,037,402902,56463,6928,3294,208,313,1007,0,1981,125,2972,2695,2100,595,47,19,53,63,0,95,31,9724.286,0.712443069
06037402903,14000US06037402903,Census Tract 4029.03,"Census Tract 4029.03, Los Angeles County, California",ca,140,00,ACSSF,0004989,06,037,402903,58611,4535,2515,280,13,488,0,993,246,1803,1772,1423,349,8,0,0,8,6,9,32,7366.684,0.615609416
06037402904,14000US06037402904,Census Tract 4029.04,"Census Tract 4029.04, Los Angeles County, California",ca,140,00,ACSSF,0004990,06,037,402904,70913,3746,2418,21,51,53,0,1070,133,1807,1683,1268,415,33,0,0,0,38,53,32,5095.67,0.735133908
06037403000,14000US06037403000,Census Tract 4030,"Census Tract 4030, Los Angeles County, California",ca,140,00,ACSSF,0004991,06,037,403000,59554,6844,3427,410,48,397,0,2121,441,2955,2753,2185,568,45,0,0,1,81,75,28,7335.373,0.933013203
06037403200,14000US06037403200,Census Tract 4032,"Census Tract 4032, Los Angeles County, California",ca,140,00,ACSSF,0004992,06,037,403200,,449,240,56,0,131,2,20,0,58,0,0,0,24,0,0,0,0,34,,461.7711,0.972343115
06037403303,14000US06037403303,Census Tract 4033.03,"Census Tract 4033.03, Los Angeles County, California",ca,140,00,ACSSF,0004993,06,037,403303,82292,2818,887,97,29,1296,0,472,37,1258,1182,1053,129,22,0,4,14,22,14,31,1672.046,1.685360704
06037403304,14000US06037403304,Census Tract 4033.04,"Census Tract 4033.04, Los Angeles County, California",ca,140,00,ACSSF,0004994,06,037,403304,104079,5037,1085,100,34,3301,0,237,280,2201,1974,1812,162,70,0,0,10,0,147,34,3578.479,1.407581425
06037403305,14000US06037403305,Census Tract 4033.05,"Census Tract 4033.05, Los Angeles County, California",ca,140,00,ACSSF,0004995,06,037,403305,90536,2294,472,46,0,1484,7,59,226,1096,946,856,90,29,6,0,0,0,115,40,4010.178,0.572044349
06037403312,14000US06037403312,Census Tract 4033.12,"Census Tract 4033.12, Los Angeles County, California",ca,140,00,ACSSF,0004996,06,037,403312,80197,4881,2153,55,21,1934,0,540,178,2317,2145,2010,135,46,0,0,36,0,90,33,1825.298,2.674083432
06037403316,14000US06037403316,Census Tract 4033.16,"Census Tract 4033.16, Los Angeles County, California",ca,140,00,ACSSF,0004997,06,037,403316,86905,7108,3111,388,0,2828,0,559,222,3487,3333,2844,489,54,10,0,0,0,90,34,6287.433,1.130509099
06037403317,14000US06037403317,Census Tract 4033.17,"Census Tract 4033.17, Los Angeles County, California",ca,140,00,ACSSF,0004998,06,037,403317,95978,4676,2100,320,48,1643,0,182,383,2244,2022,1795,227,94,0,0,0,0,128,34,3152.501,1.483266718
06037403318,14000US06037403318,Census Tract 4033.18,"Census Tract 4033.18, Los Angeles County, California",ca,140,00,ACSSF,0004999,06,037,403318,87885,6360,2942,546,0,2021,0,413,438,3128,2880,2628,252,112,16,0,6,0,114,33,4890,1.300613362
06037403319,14000US06037403319,Census Tract 4033.19,"Census Tract 4033.19, Los Angeles County, California",ca,140,00,ACSSF,0005000,06,037,403319,81711,4280,881,505,38,2092,0,514,250,1881,1655,1509,146,98,0,0,8,19,101,39,4983.958,0.85875533
06037403320,14000US06037403320,Census Tract 4033.20,"Census Tract 4033.20, Los Angeles County, California",ca,140,00,ACSSF,0005001,06,037,403320,104637,5022,1187,112,0,3385,0,171,167,2487,2307,1928,379,64,9,0,1,8,98,38,3318.37,1.513393498
06037403321,14000US06037403321,Census Tract 4033.21,"Census Tract 4033.21, Los Angeles County, California",ca,140,00,ACSSF,0005002,06,037,403321,102731,6366,1993,279,0,2577,251,973,293,2881,2629,2221,408,65,21,0,10,0,156,43,2460.322,2.587466042
06037403322,14000US06037403322,Census Tract 4033.22,"Census Tract 4033.22, Los Angeles County, California",ca,140,00,ACSSF,0005003,06,037,403322,92500,3773,1375,45,0,1998,0,173,182,1836,1579,1422,157,62,0,0,7,34,154,31,4212.84,0.895595269
06037403323,14000US06037403323,Census Tract 4033.23,"Census Tract 4033.23, Los Angeles County, California",ca,140,00,ACSSF,0005004,06,037,403323,96033,5421,1124,106,54,3853,33,85,166,2449,2093,1792,301,121,0,0,0,42,193,37,4654.564,1.164663311
06037403324,14000US06037403324,Census Tract 4033.24,"Census Tract 4033.24, Los Angeles County, California",ca,140,00,ACSSF,0005005,06,037,403324,104266,7045,1281,370,46,4663,0,591,94,3537,3079,2981,98,142,0,0,76,0,240,33,1950.821,3.611300516
06037403325,14000US06037403325,Census Tract 4033.25,"Census Tract 4033.25, Los Angeles County, California",ca,140,00,ACSSF,0005006,06,037,403325,107500,5155,1649,227,10,2897,25,73,274,2463,2184,2017,167,33,0,0,21,42,183,36,850.1548,6.063601839
06037403401,14000US06037403401,Census Tract 4034.01,"Census Tract 4034.01, Los Angeles County, California",ca,140,00,ACSSF,0005007,06,037,403401,100833,5363,1365,264,45,2979,0,666,44,2479,2304,2130,174,39,0,0,10,0,126,37,6060.787,0.884868579
06037403402,14000US06037403402,Census Tract 4034.02,"Census Tract 4034.02, Los Angeles County, California",ca,140,00,ACSSF,0005008,06,037,403402,87031,3763,830,66,44,2197,0,507,119,1812,1553,1412,141,63,13,15,22,25,121,34,5610.22,0.670740173
06037403403,14000US06037403403,Census Tract 4034.03,"Census Tract 4034.03, Los Angeles County, California",ca,140,00,ACSSF,0005009,06,037,403403,128152,5006,669,163,38,3493,0,492,151,2375,2196,1856,340,48,12,0,0,0,119,36,3457.375,1.447919064
06037403404,14000US06037403404,Census Tract 4034.04,"Census Tract 4034.04, Los Angeles County, California",ca,140,00,ACSSF,0005010,06,037,403404,95714,2444,479,94,0,1671,0,101,99,1074,992,817,175,22,0,0,6,8,46,35,2648.724,0.922708522
06037403405,14000US06037403405,Census Tract 4034.05,"Census Tract 4034.05, Los Angeles County, California",ca,140,00,ACSSF,0005011,06,037,403405,111625,1746,433,2,0,1166,0,83,62,812,682,621,61,44,0,12,0,0,74,39,1292.695,1.350666876
06037403406,14000US06037403406,Census Tract 4034.06,"Census Tract 4034.06, Los Angeles County, California",ca,140,00,ACSSF,0005012,06,037,403406,87545,3019,1079,17,0,1404,0,337,182,1350,1234,1107,127,30,5,0,6,0,75,37,6199.268,0.48699299
06037403407,14000US06037403407,Census Tract 4034.07,"Census Tract 4034.07, Los Angeles County, California",ca,140,00,ACSSF,0005013,06,037,403407,140119,2233,249,75,0,1843,0,66,0,980,937,808,129,6,0,0,0,12,25,33,1224.02,1.824317333
06037403408,14000US06037403408,Census Tract 4034.08,"Census Tract 4034.08, Los Angeles County, California",ca,140,00,ACSSF,0005014,06,037,403408,97415,6434,1164,314,0,4262,21,240,433,3118,2558,2358,200,205,0,0,21,14,320,40,5252.997,1.224824594
06037403500,14000US06037403500,Census Tract 4035,"Census Tract 4035, Los Angeles County, California",ca,140,00,ACSSF,0005015,06,037,403500,112794,1866,775,76,28,814,0,71,102,734,653,550,103,30,0,0,0,0,51,35,987.6523,1.889328831
06037403600,14000US06037403600,Census Tract 4036,"Census Tract 4036, Los Angeles County, California",ca,140,00,ACSSF,0005016,06,037,403600,69115,6895,3244,212,451,1238,0,1298,452,3212,2967,2556,411,172,0,0,0,25,48,35,3646.981,1.890604899
06037403702,14000US06037403702,Census Tract 4037.02,"Census Tract 4037.02, Los Angeles County, California",ca,140,00,ACSSF,0005017,06,037,403702,106458,3747,2217,223,0,514,5,572,216,1620,1525,1310,215,8,0,0,0,0,87,36,5686.528,0.658925833
06037403703,14000US06037403703,Census Tract 4037.03,"Census Tract 4037.03, Los Angeles County, California",ca,140,00,ACSSF,0005018,06,037,403703,89938,4646,2814,180,0,779,0,778,95,2127,1975,1697,278,36,13,0,23,0,80,32,5567.717,0.834453287
06037403721,14000US06037403721,Census Tract 4037.21,"Census Tract 4037.21, Los Angeles County, California",ca,140,00,ACSSF,0005019,06,037,403721,71528,4869,2853,96,62,589,0,909,360,2327,2057,1928,129,99,19,9,13,14,116,39,6646.368,0.732580614
06037403722,14000US06037403722,Census Tract 4037.22,"Census Tract 4037.22, Los Angeles County, California",ca,140,00,ACSSF,0005020,06,037,403722,58829,5785,2786,210,38,557,10,2086,98,2531,2312,1928,384,184,0,0,0,0,35,34,8308.701,0.696258052
06037403801,14000US06037403801,Census Tract 4038.01,"Census Tract 4038.01, Los Angeles County, California",ca,140,00,ACSSF,0005021,06,037,403801,72560,6491,3223,182,144,1241,0,1296,405,2935,2681,2420,261,104,9,43,0,0,98,35,8929.318,0.726931167
06037403802,14000US06037403802,Census Tract 4038.02,"Census Tract 4038.02, Los Angeles County, California",ca,140,00,ACSSF,0005022,06,037,403802,70705,6412,3229,296,17,796,0,1537,537,3034,2794,2356,438,94,18,15,39,57,17,36,12736.18,0.503447506
06037403901,14000US06037403901,Census Tract 4039.01,"Census Tract 4039.01, Los Angeles County, California",ca,140,00,ACSSF,0005023,06,037,403901,85434,3279,2260,49,24,312,10,481,143,1631,1513,1261,252,52,13,10,12,0,31,33,6751.323,0.485682559
06037403902,14000US06037403902,Census Tract 4039.02,"Census Tract 4039.02, Los Angeles County, California",ca,140,00,ACSSF,0005024,06,037,403902,73382,5061,3618,232,74,369,0,544,224,2297,2062,1829,233,67,0,0,39,15,114,37,6203.354,0.815848954
06037404000,14000US06037404000,Census Tract 4040,"Census Tract 4040, Los Angeles County, California",ca,140,00,ACSSF,0005025,06,037,404000,74333,4733,2774,44,86,471,12,1239,107,2395,2150,1903,247,86,0,0,50,4,105,27,9310.121,0.508371467
06037404100,14000US06037404100,Census Tract 4041,"Census Tract 4041, Los Angeles County, California",ca,140,00,ACSSF,0005026,06,037,404100,62127,6849,2700,229,166,531,23,2736,464,3171,2991,2552,439,48,0,36,15,26,55,29,13151.49,0.520777316
06037404201,14000US06037404201,Census Tract 4042.01,"Census Tract 4042.01, Los Angeles County, California",ca,140,00,ACSSF,0005027,06,037,404201,49883,3672,1715,88,38,619,0,1089,123,1539,1400,1178,222,56,21,6,31,16,9,29,10253.51,0.35812135
06037404202,14000US06037404202,Census Tract 4042.02,"Census Tract 4042.02, Los Angeles County, California",ca,140,00,ACSSF,0005028,06,037,404202,64323,4058,2028,99,48,513,0,1107,263,1909,1441,1349,92,58,0,32,328,18,32,23,16277.91,0.249294977
06037404301,14000US06037404301,Census Tract 4043.01,"Census Tract 4043.01, Los Angeles County, California",ca,140,00,ACSSF,0005029,06,037,404301,47375,5448,2266,95,58,404,0,2321,304,2457,2269,1913,356,117,11,0,44,0,16,24,12740.9,0.427599278
06037404302,14000US06037404302,Census Tract 4043.02,"Census Tract 4043.02, Los Angeles County, California",ca,140,00,ACSSF,0005030,06,037,404302,73452,2190,763,21,0,260,0,1109,37,1086,983,929,54,35,0,0,44,24,0,31,9211.53,0.237745503
06037404401,14000US06037404401,Census Tract 4044.01,"Census Tract 4044.01, Los Angeles County, California",ca,140,00,ACSSF,0005031,06,037,404401,65284,3790,1825,60,165,130,3,1474,133,1764,1587,1416,171,29,12,17,30,28,61,30,6767.322,0.560044294
06037404402,14000US06037404402,Census Tract 4044.02,"Census Tract 4044.02, Los Angeles County, California",ca,140,00,ACSSF,0005032,06,037,404402,57965,4947,2033,188,57,578,23,1795,273,2089,1808,1538,270,31,8,0,143,6,93,30,3828.837,1.29203726
06037404501,14000US06037404501,Census Tract 4045.01,"Census Tract 4045.01, Los Angeles County, California",ca,140,00,ACSSF,0005033,06,037,404501,52917,2684,929,28,0,130,0,1270,327,1207,1114,970,144,51,0,0,37,0,5,29,8633.229,0.310891788
06037404503,14000US06037404503,Census Tract 4045.03,"Census Tract 4045.03, Los Angeles County, California",ca,140,00,ACSSF,0005034,06,037,404503,64583,2721,1242,96,14,298,0,867,204,1286,1203,1050,153,45,0,14,1,17,6,31,10730.23,0.253582642
06037404504,14000US06037404504,Census Tract 4045.04,"Census Tract 4045.04, Los Angeles County, California",ca,140,00,ACSSF,0005035,06,037,404504,45927,4595,2030,206,164,324,0,1801,70,2316,2053,1767,286,55,19,6,84,8,91,27,17701.91,0.259576492
06037404600,14000US06037404600,Census Tract 4046,"Census Tract 4046, Los Angeles County, California",ca,140,00,ACSSF,0005036,06,037,404600,59375,1405,839,3,5,10,0,496,52,615,557,504,53,10,0,0,29,13,6,26,159.3351,8.81789182
06037404701,14000US06037404701,Census Tract 4047.01,"Census Tract 4047.01, Los Angeles County, California",ca,140,00,ACSSF,0005037,06,037,404701,64946,5650,1949,8,120,1284,0,1903,386,2536,2357,1897,460,95,8,0,0,0,76,31,9527.78,0.593002748
06037404702,14000US06037404702,Census Tract 4047.02,"Census Tract 4047.02, Los Angeles County, California",ca,140,00,ACSSF,0005038,06,037,404702,49646,5812,2721,266,0,1280,0,1105,440,2644,2391,1944,447,147,0,0,19,16,71,33,13018.53,0.446440678
06037404703,14000US06037404703,Census Tract 4047.03,"Census Tract 4047.03, Los Angeles County, California",ca,140,00,ACSSF,0005039,06,037,404703,42500,3154,1495,71,18,428,0,1049,93,1240,1118,917,201,53,0,7,6,0,56,32,6609.427,0.477197192
06037404801,14000US06037404801,Census Tract 4048.01,"Census Tract 4048.01, Los Angeles County, California",ca,140,00,ACSSF,0005040,06,037,404801,51625,8226,2898,206,5,1804,0,2897,416,3724,3443,3040,403,167,0,0,28,20,66,35,15290.28,0.537988979
06037404802,14000US06037404802,Census Tract 4048.02,"Census Tract 4048.02, Los Angeles County, California",ca,140,00,ACSSF,0005041,06,037,404802,58365,4768,1923,324,136,1205,282,724,174,2003,1795,1491,304,23,0,0,64,24,97,37,11846.95,0.402466343
06037404803,14000US06037404803,Census Tract 4048.03,"Census Tract 4048.03, Los Angeles County, California",ca,140,00,ACSSF,0005042,06,037,404803,58897,1787,773,0,0,237,4,766,7,830,609,563,46,70,0,0,31,0,120,30,9810.54,0.182151037
06037404901,14000US06037404901,Census Tract 4049.01,"Census Tract 4049.01, Los Angeles County, California",ca,140,00,ACSSF,0005043,06,037,404901,68442,5722,2432,193,197,1188,0,1237,475,2787,2574,2183,391,33,0,0,20,12,148,36,12980.87,0.440802428
06037404902,14000US06037404902,Census Tract 4049.02,"Census Tract 4049.02, Los Angeles County, California",ca,140,00,ACSSF,0005044,06,037,404902,73015,4153,1458,0,23,1048,0,1341,283,1831,1687,1431,256,40,0,0,0,21,83,32,15486.67,0.268166107
06037404903,14000US06037404903,Census Tract 4049.03,"Census Tract 4049.03, Los Angeles County, California",ca,140,00,ACSSF,0005045,06,037,404903,59091,2659,1057,7,87,689,0,585,234,1278,1211,1094,117,25,6,0,2,0,34,31,12627.74,0.210568157
06037405001,14000US06037405001,Census Tract 4050.01,"Census Tract 4050.01, Los Angeles County, California",ca,140,00,ACSSF,0005046,06,037,405001,81131,6116,2629,48,48,733,0,2453,205,2853,2593,2076,517,51,0,21,65,16,107,33,9453.047,0.646987168
06037405002,14000US06037405002,Census Tract 4050.02,"Census Tract 4050.02, Los Angeles County, California",ca,140,00,ACSSF,0005047,06,037,405002,64181,3089,681,16,83,456,0,1655,198,1340,1252,1117,135,47,0,0,0,9,32,30,8975.57,0.344156421
06037405101,14000US06037405101,Census Tract 4051.01,"Census Tract 4051.01, Los Angeles County, California",ca,140,00,ACSSF,0005048,06,037,405101,74844,5748,1573,44,198,1033,0,2298,602,2994,2759,2375,384,107,0,115,0,0,13,30,13277.62,0.432908956
06037405102,14000US06037405102,Census Tract 4051.02,"Census Tract 4051.02, Los Angeles County, California",ca,140,00,ACSSF,0005049,06,037,405102,45792,4559,1590,106,13,1040,0,1697,113,1956,1816,1514,302,60,0,0,46,0,34,30,12263.75,0.371746124
06037405201,14000US06037405201,Census Tract 4052.01,"Census Tract 4052.01, Los Angeles County, California",ca,140,00,ACSSF,0005050,06,037,405201,55230,4957,1772,207,92,811,0,2003,72,2200,1946,1696,250,129,0,0,51,8,66,28,9480.221,0.522878098
06037405202,14000US06037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",ca,140,00,ACSSF,0005051,06,037,405202,66345,4833,1993,141,36,580,228,1706,149,2507,2310,1866,444,107,0,39,38,0,13,29,13131.07,0.368058462
06037405203,14000US06037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",ca,140,00,ACSSF,0005052,06,037,405203,75862,3668,1378,57,4,602,0,1550,77,1842,1670,1391,279,21,0,0,20,35,96,30,13207.35,0.277724067
06037405301,14000US06037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",ca,140,00,ACSSF,0005053,06,037,405301,68715,3501,1029,113,47,540,7,1527,238,1712,1605,1447,158,72,0,0,0,10,25,29,10914.03,0.320779865
06037405302,14000US06037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",ca,140,00,ACSSF,0005054,06,037,405302,63966,5689,1896,79,48,968,0,2530,168,2617,2404,2061,343,75,0,0,78,0,60,28,8199.439,0.693827925
06037405400,14000US06037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",ca,140,00,ACSSF,0005055,06,037,405400,84205,4899,2334,46,0,445,33,1525,516,2310,2103,1853,250,152,0,0,35,0,20,33,9415.804,0.520295461
06037405500,14000US06037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",ca,140,00,ACSSF,0005056,06,037,405500,80266,6689,3203,166,29,1484,12,1503,292,3078,2779,2539,240,91,0,0,58,0,150,30,9337.03,0.716394825
06037405600,14000US06037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",ca,140,00,ACSSF,0005057,06,037,405600,87786,5724,2667,124,0,1138,0,1521,274,2576,2356,2031,325,150,0,0,8,6,56,39,7056.506,0.811166307
